name	alpha	beta	L	m	T	OBJ	GAP	CPU	Nodes	obj_bound
poi-20-4	2.0	1.0	13.0	3	78.0	412	0.0	1.3443	236.0	412.00
poi-20-4	2.0	1.0	13.0	3	157.0	811	0.0	0.8660	29.0	811.00
poi-20-4	2.0	1.0	26.0	1	78.0	478	0.0	4.4038	1351.0	478.00
poi-20-4	2.0	1.0	26.0	1	157.0	979	0.0	3.4542	613.0	979.00
poi-20-4	2.0	1.0	26.0	2	78.0	520	0.0	2.5114	239.0	520.00
poi-20-4	2.0	1.0	26.0	2	157.0	998	0.0	2.9284	269.0	998.00
poi-20-4	2.0	1.0	26.0	3	78.0	520	0.0	1.9625	321.0	520.00
poi-20-4	2.0	1.0	26.0	3	157.0	998	0.0	3.4915	295.0	998.00
poi-20-4	2.0	1.33	13.0	1	78.0	479	0.0	0.4183	56.0	479.00
poi-20-4	2.0	1.33	13.0	1	157.0	892	0.0	0.4607	84.0	892.00
poi-20-4	2.0	1.33	13.0	2	78.0	479	0.0	0.3911	147.0	479.00
poi-20-4	2.0	1.33	13.0	2	157.0	892	0.0	0.6938	74.0	892.00
poi-20-4	2.0	1.33	13.0	3	78.0	479	0.0	0.5534	85.0	479.00
poi-20-4	2.0	1.33	13.0	3	157.0	892	0.0	0.8861	76.0	892.00
poi-20-4	2.0	1.33	26.0	1	78.0	553	0.0	1.6648	812.0	553.00
poi-20-4	2.0	1.33	26.0	1	157.0	1093	0.0	3.2078	711.0	1093.00
poi-20-4	2.0	1.33	26.0	2	78.0	608	0.0	2.7397	366.0	608.00
poi-20-4	2.0	1.33	26.0	2	157.0	1180	0.0	4.2719	426.0	1180.00
poi-20-4	2.0	1.33	26.0	3	78.0	623	0.0	4.0640	883.0	623.00
poi-20-4	2.0	1.33	26.0	3	157.0	1180	0.0	3.0473	734.0	1180.00
poi-20-5	1.0	0.67	13.0	1	74.0	303	0.0	0.3082	54.0	303.00
poi-20-5	1.0	0.67	13.0	1	149.0	726	0.0	0.2141	18.0	726.00
poi-20-5	1.0	0.67	13.0	2	74.0	303	0.0	0.2924	22.0	303.00
poi-20-5	1.0	0.67	13.0	2	149.0	726	0.0	0.5197	15.0	726.00
poi-20-5	1.0	0.67	13.0	3	74.0	303	0.0	0.3414	23.0	303.00
poi-20-5	1.0	0.67	13.0	3	149.0	726	0.0	0.4837	15.0	726.00
poi-20-5	1.0	0.67	26.0	1	74.0	334	0.0	0.5295	107.0	334.00
poi-20-5	1.0	0.67	26.0	1	149.0	763	0.0	1.5622	530.0	763.00
poi-20-5	1.0	0.67	26.0	2	74.0	334	0.0	1.2930	133.0	334.00
poi-20-5	1.0	0.67	26.0	2	149.0	763	0.0	4.9086	1125.0	763.00
poi-20-5	1.0	0.67	26.0	3	74.0	334	0.0	2.0175	266.0	334.00
poi-20-5	1.0	0.67	26.0	3	149.0	763	0.0	7.5122	3055.0	763.00
poi-20-5	1.0	1.0	13.0	1	74.0	333	0.0	0.6171	234.0	333.00
poi-20-5	1.0	1.0	13.0	1	149.0	762	0.0	1.0169	144.0	762.00
poi-20-5	1.0	1.0	13.0	2	74.0	333	0.0	0.2799	47.0	333.00
poi-20-5	1.0	1.0	13.0	2	149.0	762	0.0	0.8962	322.0	762.00
poi-20-5	1.0	1.0	13.0	3	74.0	333	0.0	0.8453	88.0	333.00
poi-20-5	1.0	1.0	13.0	3	149.0	762	0.0	0.9173	58.0	762.00
poi-20-5	1.0	1.0	26.0	1	74.0	380	0.0	1.3725	365.0	380.00
poi-20-5	1.0	1.0	26.0	1	149.0	824	0.0	32.4542	9163.0	824.00
poi-20-5	1.0	1.0	26.0	2	74.0	380	0.0	1.8020	138.0	380.00
poi-20-5	1.0	1.0	26.0	2	149.0	851	0.0	58.2802	15278.0	851.00
poi-20-5	1.0	1.0	26.0	3	74.0	380	0.0	3.0299	389.0	380.00
poi-20-5	1.0	1.0	26.0	3	149.0	853	0.0	24.2103	6459.0	853.00
poi-20-5	1.0	1.33	13.0	1	74.0	361	0.0	0.2344	50.0	361.00
poi-20-5	1.0	1.33	13.0	1	149.0	820	0.0	1.4613	932.0	820.00
poi-20-5	1.0	1.33	13.0	2	74.0	361	0.0	0.5375	165.0	361.00
poi-20-5	1.0	1.33	13.0	2	149.0	855	0.0	0.6179	141.0	855.00
poi-20-5	1.0	1.33	13.0	3	74.0	361	0.0	0.5454	173.0	361.00
poi-20-5	1.0	1.33	13.0	3	149.0	855	0.0	1.5150	692.0	855.00
poi-20-5	1.0	1.33	26.0	1	74.0	432	0.0	2.0078	411.0	432.00
poi-20-5	1.0	1.33	26.0	1	149.0	971	0.0	8.0194	3947.0	971.00
poi-20-5	1.0	1.33	26.0	2	74.0	456	0.0	3.9499	519.0	456.00
poi-20-5	1.0	1.33	26.0	2	149.0	1013	0.0	15.3755	3990.0	1013.00
poi-20-5	1.0	1.33	26.0	3	74.0	479	0.0	3.4228	533.0	479.00
poi-20-5	1.0	1.33	26.0	3	149.0	1020	0.0	32.3803	8659.0	1020.00
poi-20-5	2.0	0.67	13.0	1	74.0	303	0.0	0.3290	34.0	303.00
poi-20-5	2.0	0.67	13.0	1	149.0	726	0.0	0.2048	9.0	726.00
poi-20-5	2.0	0.67	13.0	2	74.0	303	0.0	0.3629	89.0	303.00
poi-20-5	2.0	0.67	13.0	2	149.0	726	0.0	0.2904	48.0	726.00
poi-20-5	2.0	0.67	13.0	3	74.0	303	0.0	0.8837	103.0	303.00
poi-20-5	2.0	0.67	13.0	3	149.0	726	0.0	0.2708	65.0	726.00
poi-20-5	2.0	0.67	26.0	1	74.0	341	0.0	0.9114	114.0	341.00
poi-20-5	2.0	0.67	26.0	1	149.0	785	0.0	1.2583	185.0	785.00
poi-20-5	2.0	0.67	26.0	2	74.0	387	0.0	0.7366	110.0	387.00
poi-20-5	2.0	0.67	26.0	2	149.0	785	0.0	1.0795	318.0	785.00
poi-20-5	2.0	0.67	26.0	3	74.0	425	0.0	0.5707	24.0	425.00
poi-20-5	2.0	0.67	26.0	3	149.0	785	0.0	1.1738	201.0	785.00
poi-20-5	2.0	1.0	13.0	1	74.0	333	0.0	0.4286	62.0	333.00
poi-20-5	2.0	1.0	13.0	1	149.0	762	0.0	0.4836	277.0	762.00
poi-20-5	2.0	1.0	13.0	2	74.0	333	0.0	0.4912	149.0	333.00
poi-20-5	2.0	1.0	13.0	2	149.0	762	0.0	0.6124	322.0	762.00
poi-20-5	2.0	1.0	13.0	3	74.0	333	0.0	0.4815	277.0	333.00
poi-20-5	2.0	1.0	13.0	3	149.0	762	0.0	1.5460	434.0	762.00
poi-20-5	2.0	1.0	26.0	1	74.0	390	0.0	0.9532	332.0	390.00
poi-20-5	2.0	1.0	26.0	1	149.0	868	0.0	1.9830	493.0	868.00
poi-20-5	2.0	1.0	26.0	2	74.0	460	0.0	0.8646	64.0	460.00
poi-20-5	2.0	1.0	26.0	2	149.0	902	0.0	1.2552	540.0	902.00
poi-20-5	2.0	1.0	26.0	3	74.0	517	0.0	0.7234	42.0	517.00
poi-20-5	2.0	1.0	26.0	3	149.0	902	0.0	1.8104	522.0	902.00
poi-20-5	2.0	1.33	13.0	1	74.0	361	0.0	0.3041	56.0	361.00
poi-20-5	2.0	1.33	13.0	1	149.0	843	0.0	0.8282	313.0	843.00
poi-20-5	2.0	1.33	13.0	2	74.0	361	0.0	0.3753	54.0	361.00
poi-20-5	2.0	1.33	13.0	2	149.0	863	0.0	0.3270	80.0	863.00
poi-20-5	2.0	1.33	13.0	3	74.0	361	0.0	0.8971	65.0	361.00
poi-20-5	2.0	1.33	13.0	3	149.0	863	0.0	0.6923	180.0	863.00
poi-20-5	2.0	1.33	26.0	1	74.0	456	0.0	2.2938	319.0	456.00
poi-20-5	2.0	1.33	26.0	1	149.0	1019	0.0	4.4996	1146.0	1019.00
poi-20-5	2.0	1.33	26.0	2	74.0	528	0.0	1.7047	200.0	528.00
poi-20-5	2.0	1.33	26.0	2	149.0	1079	0.0	4.1135	568.0	1079.00
poi-20-5	2.0	1.33	26.0	3	74.0	603	0.0	2.0070	59.0	603.00
poi-20-5	2.0	1.33	26.0	3	149.0	1088	0.0	3.7772	554.0	1088.00
poi-30-1	1.0	0.67	13.0	1	85.0	463	0.0	4.3520	360.0	463.00
poi-30-1	1.0	0.67	13.0	1	171.0	1062	0.0	2.9115	347.0	1062.00
poi-30-1	1.0	0.67	13.0	2	85.0	463	0.0	7.9604	1072.0	463.00
poi-30-1	1.0	0.67	13.0	2	171.0	1062	0.0	4.6424	349.0	1062.00
poi-30-1	1.0	0.67	13.0	3	85.0	474	0.0	11.1650	1764.0	474.00
poi-30-1	1.0	0.67	13.0	3	171.0	1062	0.0	7.6837	1271.0	1062.00
poi-30-1	1.0	0.67	26.0	1	85.0	510	0.0	72.1857	10439.0	510.00
poi-30-1	1.0	0.67	26.0	1	171.0	1107	0.0	947.6326	36906.0	1107.00
poi-30-1	1.0	0.67	26.0	2	85.0	566	0.0	179.5880	16034.0	566.00
poi-30-1	1.0	0.67	26.0	2	171.0	0	0.04035874439461883	3602.3400	80804.0	1160.00
poi-30-1	1.0	0.67	26.0	3	85.0	568	0.0	320.9398	29098.0	568.00
poi-30-1	1.0	0.67	26.0	3	171.0	0	0.0718835304822566	3619.1269	80009.0	1178.00
poi-30-1	1.0	1.0	13.0	1	85.0	500	0.0	99.0250	3101.0	500.00
poi-30-1	1.0	1.0	13.0	1	171.0	1110	0.0	60.5531	1647.0	1110.00
poi-30-1	1.0	1.0	13.0	2	85.0	517	0.0	93.3529	2300.0	517.00
poi-30-1	1.0	1.0	13.0	2	171.0	1110	0.0	76.3914	2684.0	1110.00
poi-30-1	1.0	1.0	13.0	3	85.0	557	0.0	61.4069	1502.0	557.00
poi-30-1	1.0	1.0	13.0	3	171.0	1110	0.0	141.5138	4190.0	1110.00
poi-30-1	1.0	1.0	26.0	1	85.0	572	0.0	1318.4154	20409.0	572.00
poi-30-1	1.0	1.0	26.0	1	171.0	0	0.09776304888152444	3611.8103	23185.0	1325.00
poi-30-1	1.0	1.0	26.0	2	85.0	0	0.005943536404160475	3667.3347	46964.0	677.00
poi-30-1	1.0	1.0	26.0	2	171.0	0	0.19059613769941225	3618.4577	13788.0	1418.00
poi-30-1	1.0	1.0	26.0	3	85.0	677	0.0	1342.3218	8913.0	677.00
poi-30-1	1.0	1.0	26.0	3	171.0	0	0.34375	3612.1940	16023.0	1419.00
poi-30-1	1.0	1.33	13.0	1	85.0	574	0.0	44.8842	705.0	574.00
poi-30-1	1.0	1.33	13.0	1	171.0	1233	0.0	48.3596	2135.0	1233.00
poi-30-1	1.0	1.33	13.0	2	85.0	641	0.0	54.0851	1007.0	641.00
poi-30-1	1.0	1.33	13.0	2	171.0	1253	0.0	79.1651	2060.0	1253.00
poi-30-1	1.0	1.33	13.0	3	85.0	647	0.0	82.5896	2396.0	647.00
poi-30-1	1.0	1.33	13.0	3	171.0	1253	0.0	142.6554	3944.0	1253.00
poi-30-1	1.0	1.33	26.0	1	85.0	669	0.0	1929.3199	31728.0	669.00
poi-30-1	1.0	1.33	26.0	1	171.0	0	0.10763636363636364	3610.8678	31513.0	1523.00
poi-30-1	1.0	1.33	26.0	2	85.0	836	0.0	2670.6644	29242.0	836.00
poi-30-1	1.0	1.33	26.0	2	171.0	0	0.24785714285714286	3602.5041	11896.0	1747.00
poi-30-1	1.0	1.33	26.0	3	85.0	865	0.0	2324.9889	19703.0	865.00
poi-30-1	1.0	1.33	26.0	3	171.0	0	0.36700077101002315	3606.7754	8747.0	1773.00
poi-30-1	2.0	0.67	13.0	1	85.0	486	0.0	22.1686	211.0	486.00
poi-30-1	2.0	0.67	13.0	1	171.0	1071	0.0	12.3263	166.0	1071.00
poi-30-1	2.0	0.67	13.0	2	85.0	486	0.0	32.4420	417.0	486.00
poi-30-1	2.0	0.67	13.0	2	171.0	1073	0.0	30.4515	148.0	1073.00
poi-30-1	2.0	0.67	13.0	3	85.0	486	0.0	49.7977	1255.0	486.00
poi-30-1	2.0	0.67	13.0	3	171.0	1073	0.0	24.4417	100.0	1073.00
poi-30-1	2.0	0.67	26.0	1	85.0	590	0.0	82.0161	673.0	590.00
poi-30-1	2.0	0.67	26.0	1	171.0	1204	0.0	101.5887	898.0	1204.00
poi-30-1	2.0	0.67	26.0	2	85.0	619	0.0	87.5612	479.0	619.00
poi-30-1	2.0	0.67	26.0	2	171.0	1231	0.0	184.9198	1734.0	1231.00
poi-30-1	2.0	0.67	26.0	3	85.0	626	0.0	240.1811	1744.0	626.00
poi-30-1	2.0	0.67	26.0	3	171.0	1231	0.0	147.6287	1791.0	1231.00
poi-30-1	2.0	1.0	13.0	1	85.0	557	0.0	22.1583	243.0	557.00
poi-30-1	2.0	1.0	13.0	1	171.0	1119	0.0	23.4903	771.0	1119.00
poi-30-1	2.0	1.0	13.0	2	85.0	561	0.0	11.8595	344.0	561.00
poi-30-1	2.0	1.0	13.0	2	171.0	1123	0.0	41.1708	1127.0	1123.00
poi-30-1	2.0	1.0	13.0	3	85.0	561	0.0	34.0543	516.0	561.00
poi-30-1	2.0	1.0	13.0	3	171.0	1123	0.0	137.2754	4484.0	1123.00
poi-30-1	2.0	1.0	26.0	1	85.0	705	0.0	129.7337	1360.0	705.00
poi-30-1	2.0	1.0	26.0	1	171.0	1367	0.0	398.0487	4605.0	1367.00
poi-30-1	2.0	1.0	26.0	2	85.0	758	0.0	168.3423	858.0	758.00
poi-30-1	2.0	1.0	26.0	2	171.0	1417	0.0	519.7936	4055.0	1417.00
poi-30-1	2.0	1.0	26.0	3	85.0	808	0.0	204.8756	1641.0	808.00
poi-30-1	2.0	1.0	26.0	3	171.0	1417	0.0	375.2592	2927.0	1417.00
poi-30-1	2.0	1.33	13.0	1	85.0	634	0.0	78.7878	2383.0	634.00
poi-30-1	2.0	1.33	13.0	1	171.0	1266	0.0	41.9872	1957.0	1266.00
poi-30-1	2.0	1.33	13.0	2	85.0	669	0.0	31.2384	641.0	669.00
poi-30-1	2.0	1.33	13.0	2	171.0	1293	0.0	42.6274	1118.0	1293.00
poi-30-1	2.0	1.33	13.0	3	85.0	680	0.0	11.2108	219.0	680.00
poi-30-1	2.0	1.33	13.0	3	171.0	1293	0.0	53.3873	1189.0	1293.00
poi-30-1	2.0	1.33	26.0	1	85.0	836	0.0	142.2783	1431.0	836.00
poi-30-1	2.0	1.33	26.0	1	171.0	1620	0.0	842.4911	8629.0	1620.00
poi-30-1	2.0	1.33	26.0	2	85.0	937	0.0	173.0707	1203.0	937.00
poi-30-1	2.0	1.33	26.0	2	171.0	1735	0.0	984.6897	6927.0	1735.00
poi-30-1	2.0	1.33	26.0	3	85.0	980	0.0	167.5332	1140.0	980.00
poi-30-1	2.0	1.33	26.0	3	171.0	1753	0.0	1338.5512	6274.0	1753.00
poi-30-2	1.0	0.67	12.0	1	95.0	648	0.0	13.4943	186.0	648.00
poi-30-2	1.0	0.67	12.0	1	190.0	1199	0.0	6.8460	66.0	1199.00
poi-30-2	1.0	0.67	12.0	2	95.0	648	0.0	22.5194	165.0	648.00
poi-30-2	1.0	0.67	12.0	2	190.0	1199	0.0	28.4373	633.0	1199.00
poi-30-2	1.0	0.67	12.0	3	95.0	648	0.0	22.5823	329.0	648.00
poi-30-2	1.0	0.67	12.0	3	190.0	1199	0.0	16.4994	99.0	1199.00
poi-30-2	1.0	0.67	25.0	1	95.0	660	0.0	346.3957	5233.0	660.00
poi-30-2	1.0	0.67	25.0	1	190.0	1253	0.0	1848.7121	20980.0	1253.00
poi-30-2	1.0	0.67	25.0	2	95.0	699	0.0	1636.9681	20080.0	699.00
