InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-150-1	1	1	25	1	170	3018	7.556667	5000	7.556667
r-150-1	1	1	25	1	340	5719	23.0965834	5000	23.0965834
r-150-1	1	1	25	2	170	3291	7.9267291	5000	7.9267291
r-150-1	1	1	25	2	340	5770	24.3767179	5000	24.3767179
r-150-1	1	1	25	3	170	3516	8.4274485	5000	8.4274485
r-150-1	1	1	25	3	340	6094	26.770462	5000	26.770462
r-150-2	1	1	12	1	155	3163	6.7247221	5000	6.7247221
r-150-2	1	1	12	1	311	5715	22.4044607	5000	22.4044607
r-150-2	1	1	12	2	155	3482	6.7330868	5000	6.7330868
r-150-2	1	1	12	2	311	5870	22.5482449	5000	22.5482449
r-150-2	1	1	12	3	155	3737	6.4262218	5000	6.4262218
r-150-2	1	1	12	3	311	6241	21.2929232	5000	21.2929232
r-150-2	1	1	24	1	155	2977	7.0784613	5000	7.0784613
r-150-2	1	1	24	1	311	5202	22.627369	5000	22.627369
r-150-2	1	1	24	2	155	3183	7.5147649	5000	7.5147649
r-150-2	1	1	24	2	311	5446	24.3435685	5000	24.3435685
r-150-2	1	1	24	3	155	3392	7.9919537	5000	7.9919537
r-150-2	1	1	24	3	311	5901	25.440354	5000	25.440354
r-150-3	1	1	12	1	170	3198	7.5827525	5000	7.5827525
r-150-3	1	1	12	1	340	5369	22.7386858	5000	22.7386858
r-150-3	1	1	12	2	170	3391	7.1736594	5000	7.1736594
r-150-3	1	1	12	2	340	5641	22.2257556	5000	22.2257556
r-150-3	1	1	12	3	170	3685	7.1292022	5000	7.1292022
r-150-3	1	1	12	3	340	6008	21.9588229	5000	21.9588229
r-150-3	1	1	25	1	170	3046	8.5760372	5000	8.5760372
r-150-3	1	1	25	1	340	5101	24.5803779	5000	24.5803779
r-150-3	1	1	25	2	170	3173	9.6597146	5000	9.6597146
r-150-3	1	1	25	2	340	5374	26.9304352	5000	26.9304352
r-150-3	1	1	25	3	170	3379	10.4101408	5000	10.4101408
r-150-3	1	1	25	3	340	5472	29.5377782	5000	29.5377782
r-150-4	1	1	12	1	172	3407	7.7171762	5000	7.7171762
r-150-4	1	1	12	1	345	5820	24.1834932	5000	24.1834932
r-150-4	1	1	12	2	172	3827	7.6285943	5000	7.6285943
r-150-4	1	1	12	2	345	6211	23.0596089	5000	23.0596089
r-150-4	1	1	12	3	172	3905	7.2519708	5000	7.2519708
r-150-4	1	1	12	3	345	6538	23.1171272	5000	23.1171272
r-150-4	1	1	24	1	172	3310	8.4173286	5000	8.4173286
r-150-4	1	1	24	1	345	5609	25.5195847	5000	25.5195847
r-150-4	1	1	24	2	172	3865	9.469616	5000	9.469616
r-150-4	1	1	24	2	345	5700	27.3240385	5000	27.3240385
r-150-4	1	1	24	3	172	3601	10.4447366	5000	10.4447366
r-150-4	1	1	24	3	345	6042	29.3919762	5000	29.3919762
r-150-5	1	1	12	1	174	3706	7.7699602	5000	7.7699602
r-150-5	1	1	12	1	348	6073	23.2095496	5000	23.2095496
r-150-5	1	1	12	2	174	4035	7.5237961	5000	7.5237961
r-150-5	1	1	12	2	348	6410	22.3338212	5000	22.3338212
r-150-5	1	1	12	3	174	4193	7.3563311	5000	7.3563311
r-150-5	1	1	12	3	348	6814	21.0349889	5000	21.0349889
r-150-5	1	1	25	1	174	3526	8.7121053	5000	8.7121053
r-150-5	1	1	25	1	348	5691	24.8134124	5000	24.8134124
r-150-5	1	1	25	2	174	3815	9.4136717	5000	9.4136717
r-150-5	1	1	25	2	348	5873	27.0653677	5000	27.0653677
r-150-5	1	1	25	3	174	4145	10.2724239	5000	10.2724239
r-150-5	1	1	25	3	348	6526	27.8363735	5000	27.8363735
AverageObj: 3286.42, IterToBest: 5000, TimeToBest: 6.38
