InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-75-4	1	1	24	2	133	2157	3.0185956	1630	0.7394941
r-75-4	1	1	24	2	266	3499	5.50201	488	0.4245129
r-75-4	1	1	24	3	133	2349	3.1827881	2292	0.9783874
r-75-4	1	1	24	3	266	3662	5.9849329	1695	1.4270838
r-75-4	1	1.33	12	1	133	2145	3.4397735	2766	1.1920934
r-75-4	1	1.33	12	1	266	3832	5.8526461	320	0.2156662
r-75-4	1	1.33	12	2	133	2319	2.4286531	1678	0.591295
r-75-4	1	1.33	12	2	266	3920	4.4682223	61	0.0244145
r-75-4	1	1.33	12	3	133	2405	2.478684	2357	0.7556557
r-75-4	1	1.33	12	3	266	4038	4.58398	743	0.4809117
r-75-4	1	1.33	24	1	133	2177	5.1567486	3581	2.1214014
r-75-4	1	1.33	24	1	266	3801	13.8924925	4568	6.5578588
r-75-4	1	1.33	24	2	133	2632	5.8025536	7611	3.4646641
r-75-4	1	1.33	24	2	266	4210	6.3013703	1297	1.1637911
r-75-4	1	1.33	24	3	133	2880	5.9364875	8610	3.7236578
r-75-4	1	1.33	24	3	266	4515	6.0907682	1651	1.4405525
r-75-4	2	0.67	12	1	133	2074	2.66193	128	0.0521294
r-75-4	2	0.67	12	1	266	3306	5.3224568	146	0.087456
r-75-4	2	0.67	12	2	133	2133	4.8086002	4080	2.1309647
r-75-4	2	0.67	12	2	266	3321	6.9244202	1652	1.6418499
r-75-4	2	0.67	12	3	133	2230	2.8228776	227	0.1018325
r-75-4	2	0.67	12	3	266	3314	5.2828061	42	0.0229214
r-75-4	2	0.67	24	1	133	2264	5.1809639	410	0.3338314
r-75-4	2	0.67	24	1	266	3478	12.0349219	1673	2.7847038
r-75-4	2	0.67	24	2	133	2426	9.8139879	2865	3.5328084
r-75-4	2	0.67	24	2	266	3552	23.1785699	6568	13.0191587
r-75-4	2	0.67	24	3	133	2487	7.4180685	344	0.350091
r-75-4	2	0.67	24	3	266	3562	15.311042	2400	4.8531424
r-75-4	2	1	12	1	133	2360	3.8395065	4361	1.7653964
r-75-4	2	1	12	1	266	3562	9.5876591	4714	4.5993456
r-75-4	2	1	12	2	133	2497	3.2573411	3948	1.4215424
r-75-4	2	1	12	2	266	3649	4.6902936	668	0.4613999
r-75-4	2	1	12	3	133	2520	2.0356519	846	0.2614241
r-75-4	2	1	12	3	266	3649	7.4792478	4588	3.4569844
r-75-4	2	1	24	1	133	2610	6.7817802	7360	3.9853739
r-75-4	2	1	24	1	266	3768	7.5455433	1713	1.7793786
r-75-4	2	1	24	2	133	2962	4.0585862	3317	1.5901544
r-75-4	2	1	24	2	266	3873	4.7907694	205	0.1049881
r-75-4	2	1	24	3	133	3117	5.9441603	7664	3.5679172
r-75-4	2	1	24	3	266	3873	4.3867521	77	0.0379851
r-75-4	2	1.33	12	1	133	2758	2.2465072	469	0.1593213
r-75-4	2	1.33	12	1	266	4065	5.6338335	601	0.565539
r-75-4	2	1.33	12	2	133	2961	2.0951496	587	0.2053578
r-75-4	2	1.33	12	2	266	4266	6.0146448	2042	1.6526607
r-75-4	2	1.33	12	3	133	3139	2.5062305	2045	0.6920008
r-75-4	2	1.33	12	3	266	4359	5.4806356	1837	1.3072761
r-75-4	2	1.33	24	1	133	3072	3.9124585	2057	1.1075142
r-75-4	2	1.33	24	1	266	4420	10.7461488	4247	4.8325776
r-75-4	2	1.33	24	2	133	3544	3.949472	2975	1.4439861
r-75-4	2	1.33	24	2	266	4729	10.5649795	6414	5.7978966
r-75-4	2	1.33	24	3	133	3800	4.1160837	3573	1.684524
r-75-4	2	1.33	24	3	266	4808	12.2387964	8545	7.6913876
r-75-5	1	0.67	12	1	124	1681	3.9446933	3803	1.6539497
r-75-5	1	0.67	12	1	249	3199	6.3068195	544	0.5026479
r-75-5	1	0.67	12	2	124	1754	2.9532211	810	0.3703962
r-75-5	1	0.67	12	2	249	3214	6.4513039	109	0.0665076
r-75-5	1	0.67	12	3	124	1713	3.1193955	1009	0.4841312
r-75-5	1	0.67	12	3	249	3320	12.9892341	5190	6.5185119
r-75-5	1	0.67	25	1	124	1725	3.1298898	139	0.0608253
r-75-5	1	0.67	25	1	249	3353	8.7959373	61	0.0591225
r-75-5	1	0.67	25	2	124	1853	6.794591	3612	2.8213668
r-75-5	1	0.67	25	2	249	3468	13.1162184	1076	2.2006089
r-75-5	1	0.67	25	3	124	1846	4.6334771	145	0.091512
r-75-5	1	0.67	25	3	249	3472	16.2041464	1644	3.8819738
r-75-5	1	1	12	1	124	1766	2.3214702	1275	0.4431347
r-75-5	1	1	12	1	249	3357	8.4714028	3160	3.2111647
r-75-5	1	1	12	2	124	1897	2.1368039	1875	0.5715876
r-75-5	1	1	12	2	249	3510	5.2094361	1430	1.1032614
r-75-5	1	1	12	3	124	1862	3.3948212	6527	1.9209071
r-75-5	1	1	12	3	249	3545	7.6313853	5284	3.8417241
r-75-5	1	1	25	1	124	1880	8.6604928	13522	6.2955065
r-75-5	1	1	25	1	249	3413	12.2827952	4235	5.6049563
r-75-5	1	1	25	2	124	1948	2.1735496	873	0.3081781
r-75-5	1	1	25	2	249	3642	5.0858884	653	0.4205197
r-75-5	1	1	25	3	124	2097	1.9514239	470	0.1683281
r-75-5	1	1	25	3	249	3856	7.7952976	4346	3.5713852
r-75-5	1	1.33	12	1	124	1983	2.1439758	810	0.2641625
r-75-5	1	1.33	12	1	249	3844	9.9682749	4536	4.7001504
r-75-5	1	1.33	12	2	124	2186	1.6126752	244	0.0614404
r-75-5	1	1.33	12	2	249	4184	4.1875737	101	0.0390514
r-75-5	1	1.33	12	3	124	2223	1.877586	1372	0.3895627
r-75-5	1	1.33	12	3	249	4158	5.0993606	1846	1.2947145
r-75-5	1	1.33	25	1	124	2045	4.3358755	4114	1.9440143
r-75-5	1	1.33	25	1	249	3853	7.8485965	970	1.0851652
r-75-5	1	1.33	25	2	124	2323	3.2709116	3706	1.3757854
r-75-5	1	1.33	25	2	249	4273	8.2229915	3748	3.4387313
r-75-5	1	1.33	25	3	124	2506	2.2256848	1207	0.4291266
r-75-5	1	1.33	25	3	249	4625	10.849938	7769	6.5693074
r-75-5	2	0.67	12	1	124	1882	2.518996	609	0.2462288
r-75-5	2	0.67	12	1	249	3404	5.7375937	468	0.4218458
r-75-5	2	0.67	12	2	124	1962	2.7665728	944	0.428435
r-75-5	2	0.67	12	2	249	3486	5.3400414	139	0.0808462
r-75-5	2	0.67	12	3	124	2013	4.4129771	4268	2.023804
r-75-5	2	0.67	12	3	249	3419	5.8551582	613	0.5941041
r-75-5	2	0.67	25	1	124	2009	4.0248213	285	0.1997195
r-75-5	2	0.67	25	1	249	3542	9.7547708	583	0.8674128
r-75-5	2	0.67	25	2	124	2273	13.0978552	7949	8.0288278
r-75-5	2	0.67	25	2	249	3579	10.0556158	95	0.0952683
r-75-5	2	0.67	25	3	124	2355	12.2675575	5339	6.271864
r-75-5	2	0.67	25	3	249	3589	21.1696349	5451	10.8876043
r-75-5	2	1	12	1	124	1978	2.8574542	3114	1.0726551
r-75-5	2	1	12	1	249	3634	8.7802217	4788	4.1781851
r-75-5	2	1	12	2	124	2257	1.8961364	1200	0.3404515
r-75-5	2	1	12	2	249	3757	4.366669	803	0.5415797
r-75-5	2	1	12	3	124	2306	2.2964436	2743	0.8021042
r-75-5	2	1	12	3	249	3820	4.5664904	1392	0.9405024
r-75-5	2	1	25	1	124	2230	5.2365107	6376	2.9271235
r-75-5	2	1	25	1	249	3857	7.8118287	2431	2.3980279
r-75-5	2	1	25	2	124	2666	4.4659605	6070	2.4095241
r-75-5	2	1	25	2	249	3877	4.5030145	133	0.0652249
r-75-5	2	1	25	3	124	2922	2.4040572	1220	0.4533357
r-75-5	2	1	25	3	249	3877	4.171279	17	0.0104676
r-75-5	2	1.33	12	1	124	2473	1.9093656	325	0.08533
r-75-5	2	1.33	12	1	249	4088	4.7366031	267	0.1482192
r-75-5	2	1.33	12	2	124	2606	3.0306299	4755	1.452475
r-75-5	2	1.33	12	2	249	4407	4.578766	1110	0.6919174
r-75-5	2	1.33	12	3	124	2663	1.5416612	118	0.0267225
r-75-5	2	1.33	12	3	249	4468	5.7492033	2967	2.0356006
r-75-5	2	1.33	25	1	124	2734	4.0674585	3982	1.7801842
r-75-5	2	1.33	25	1	249	4533	8.4500891	2919	3.0470097
r-75-5	2	1.33	25	2	124	3141	2.4253029	1034	0.3848245
r-75-5	2	1.33	25	2	249	4728	4.6793599	341	0.2205591
r-75-5	2	1.33	25	3	124	3717	5.4298764	8958	3.4649617
r-75-5	2	1.33	25	3	249	4822	10.538346	7298	6.24424
r-100-1	1	0.67	12	1	146	2497	12.7003987	5315	6.4990242
r-100-1	1	0.67	12	1	292	4419	29.9228288	4655	14.3835303
r-100-1	1	0.67	12	2	146	2575	14.1657568	5624	7.4545967
r-100-1	1	0.67	12	2	292	4575	18.1627539	679	1.9151839
r-100-1	1	0.67	12	3	146	2622	6.9751014	77	0.0641997
r-100-1	1	0.67	12	3	292	4610	23.928579	2492	7.4911882
r-100-1	1	0.67	25	1	146	2562	23.8150471	9374	15.4296937
r-100-1	1	0.67	25	1	292	4453	25.1170086	223	0.7451768
r-100-1	1	0.67	25	2	146	2632	10.6406131	91	0.1168505
r-100-1	1	0.67	25	2	292	4686	29.8843285	86	0.233108
r-100-1	1	0.67	25	3	146	2721	12.1280515	98	0.1448732
r-100-1	1	0.67	25	3	292	4767	57.2416891	3641	23.735789
r-100-1	1	1	12	1	146	2631	5.5590815	933	0.8004996
r-100-1	1	1	12	1	292	4631	15.2191753	733	1.8247826
r-100-1	1	1	12	2	146	2770	4.5090557	992	0.6295181
r-100-1	1	1	12	2	292	4775	11.8571791	1223	2.0645163
r-100-1	1	1	12	3	146	2886	9.8588182	9216	6.3912216
r-100-1	1	1	12	3	292	4867	9.5214644	770	0.9911077
r-100-1	1	1	25	1	146	2654	8.9805618	1968	2.512654
r-100-1	1	1	25	1	292	4588	35.019068	5309	17.9665335
