InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-75-5	1	1	25	3	124	1892	1.1782982	1261	0.2287977
r-75-5	1	1	25	3	249	3600	4.1598393	3599	1.6800375
r-75-5	1	1.33	12	1	124	1970	1.706321	2308	0.533308
r-75-5	1	1.33	12	1	249	3598	3.3581443	254	0.0827708
r-75-5	1	1.33	12	2	124	2131	2.3701415	6271	1.3126545
r-75-5	1	1.33	12	2	249	4010	3.5511187	1110	0.6074116
r-75-5	1	1.33	12	3	124	2276	1.5779695	2912	0.5778563
r-75-5	1	1.33	12	3	249	4154	5.7896493	5944	3.0657466
r-75-5	1	1.33	25	1	124	1850	1.3046142	835	0.1772953
r-75-5	1	1.33	25	1	249	3465	5.346776	3610	2.1987884
r-75-5	1	1.33	25	2	124	2117	1.2454879	1349	0.265057
r-75-5	1	1.33	25	2	249	3863	7.0183848	8278	4.3572243
r-75-5	1	1.33	25	3	124	2260	0.9690917	223	0.0403627
r-75-5	1	1.33	25	3	249	4288	4.4638023	4226	2.0004834
r-75-5	2	0.67	12	1	124	1778	1.4718987	237	0.0584856
r-75-5	2	0.67	12	1	249	3385	5.2594728	3464	2.0783793
r-75-5	2	0.67	12	2	124	1836	2.3103657	2372	0.716756
r-75-5	2	0.67	12	2	249	3413	3.3198712	80	0.0327291
r-75-5	2	0.67	12	3	124	1974	4.461355	8587	2.8361106
r-75-5	2	0.67	12	3	249	3469	6.1855105	4417	2.8670712
r-75-5	2	0.67	25	1	124	1933	1.6920213	70	0.0224443
r-75-5	2	0.67	25	1	249	3453	4.1430661	373	0.216824
r-75-5	2	0.67	25	2	124	2120	3.8034237	4046	1.6911156
r-75-5	2	0.67	25	2	249	3583	4.7118997	125	0.074687
r-75-5	2	0.67	25	3	124	2239	3.1058713	1198	0.5619995
r-75-5	2	0.67	25	3	249	3565	8.3701624	3085	3.106381
r-75-5	2	1	12	1	124	2083	1.9052608	3036	0.697119
r-75-5	2	1	12	1	249	3669	4.0397353	1359	0.8110779
r-75-5	2	1	12	2	124	2291	1.3632575	1186	0.2473152
r-75-5	2	1	12	2	249	3793	4.3614924	3080	1.586404
r-75-5	2	1	12	3	124	2194	1.1280446	338	0.0547254
r-75-5	2	1	12	3	249	3762	2.5978966	132	0.023901
r-75-5	2	1	25	1	124	2088	1.7770187	2628	0.6047791
r-75-5	2	1	25	1	249	3544	3.6279842	568	0.3021933
r-75-5	2	1	25	2	124	2182	1.2062217	579	0.1124552
r-75-5	2	1	25	2	249	3871	3.896565	1405	0.7917347
r-75-5	2	1	25	3	124	2527	2.7072226	7909	1.6549999
r-75-5	2	1	25	3	249	3877	2.8308281	205	0.0820937
r-75-5	2	1.33	12	1	124	2366	1.7846739	2355	0.5617184
r-75-5	2	1.33	12	1	249	4077	3.2287125	137	0.0373579
r-75-5	2	1.33	12	2	124	2647	2.0441449	4043	0.9045584
r-75-5	2	1.33	12	2	249	4355	2.9689147	483	0.1840874
r-75-5	2	1.33	12	3	124	2790	1.8762395	3751	0.7840362
r-75-5	2	1.33	12	3	249	4444	3.7687754	2287	1.1549274
r-75-5	2	1.33	25	1	124	2238	1.9984031	3295	0.7759745
r-75-5	2	1.33	25	1	249	3990	4.8993566	2225	1.451074
r-75-5	2	1.33	25	2	124	2623	2.4101929	5818	1.2965165
r-75-5	2	1.33	25	2	249	4508	3.809164	1298	0.7128399
r-75-5	2	1.33	25	3	124	2887	1.2660959	860	0.1725544
r-75-5	2	1.33	25	3	249	4715	3.7250061	1759	0.8987354
r-100-1	1	0.67	12	1	146	2463	3.9139934	123	0.0628666
r-100-1	1	0.67	12	1	292	4327	12.1421727	1397	2.5953521
r-100-1	1	0.67	12	2	146	2564	6.2073306	2881	2.2459233
r-100-1	1	0.67	12	2	292	4442	13.1877509	1957	3.5933941
r-100-1	1	0.67	12	3	146	2562	5.2285271	1471	1.1360298
r-100-1	1	0.67	12	3	292	4578	12.6151083	1655	3.0113628
r-100-1	1	0.67	25	1	146	2470	4.4207648	522	0.3647956
r-100-1	1	0.67	25	1	292	4461	12.1193776	346	0.6725765
r-100-1	1	0.67	25	2	146	2530	4.975481	87	0.0642738
r-100-1	1	0.67	25	2	292	4382	23.5916009	4010	10.4576256
r-100-1	1	0.67	25	3	146	2624	5.4883146	243	0.1768443
r-100-1	1	0.67	25	3	292	4510	14.6141973	137	0.2212193
r-100-1	1	1	12	1	146	2559	2.967264	210	0.0845554
r-100-1	1	1	12	1	292	4472	8.5076647	163	0.1501563
r-100-1	1	1	12	2	146	2723	2.9165052	447	0.2084317
r-100-1	1	1	12	2	292	4822	11.997017	3473	4.8989097
r-100-1	1	1	12	3	146	2827	3.4081903	2224	1.0125821
r-100-1	1	1	12	3	292	4938	7.1152874	578	0.6170193
r-100-1	1	1	25	1	146	2536	5.5476569	5054	2.8016644
r-100-1	1	1	25	1	292	4557	8.1641708	278	0.3340279
r-100-1	1	1	25	2	146	2763	3.1980895	1468	0.7287244
r-100-1	1	1	25	2	292	4736	9.1721554	1817	2.3453573
r-100-1	1	1	25	3	146	2876	3.2823157	2036	0.920077
r-100-1	1	1	25	3	292	4763	7.246136	955	1.007483
r-100-1	1	1.33	12	1	146	2860	3.2066906	631	0.3398906
r-100-1	1	1.33	12	1	292	5107	14.0833301	3500	5.8507995
